,Unnamed:_0,Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5%,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Latitude,Longitude
3897,,RKL-65-7D6B,F,Vientiane,Normal,Female,Food and beverages,60.86370742095602,7,21.302297597334608,447.3482495440267,2021-10-23,11:29,Ewallet,426.0459519466921,4.761905,21.302297597334608,4.401903255123115,17.974855,102.630867
3898,,MCK-27-2THE,C,Luang Prabang,Normal,Male,Sports and travel,92.09799104465813,9,41.44409597009616,870.3260153720194,2021-01-01,15:52,Cash,828.8819194019231,4.761905,41.44409597009616,4.532518110431962,19.889271,102.133453
3899,,UFB-31-YF02,B,Bangkok,Normal,Female,Sports and travel,97.15238033587245,8,38.860952134348985,816.0799948213286,2021-02-27,10:26,Ewallet,777.2190426869796,4.761905,38.860952134348985,8.866909567149094,13.736717,100.523186
3900,,RDF-24-6HWG,E,Bangkok,Member,Male,Electronic accessories,69.05305383034224,7,24.168568840619784,507.5399456530154,2021-09-21,16:00,Ewallet,483.3713768123956,4.761905,24.168568840619784,6.565991247403092,13.736717,100.523186
3901,,AEJ-65-PQ26,F,Chiang Mai,Normal,Male,Fashion accessories,98.52947237439871,1,4.926473618719935,103.45594599311865,2021-03-31,18:47,Cash,98.52947237439871,4.761905,4.926473618719935,4.653653107056304,18.796143,98.979263
3902,,XOV-19-BO4C,E,Luang Prabang,Member,Female,Food and beverages,61.36617240785267,6,18.409851722355803,386.60688616947186,2021-03-16,13:29,Cash,368.19703444711604,4.761905,18.409851722355803,5.809491678571901,19.889271,102.133453
3903,,XHT-33-9NDR,F,Chiang Mai,Normal,Male,Sports and travel,49.834452680283995,9,22.4255037061278,470.9355778286838,2021-12-07,17:48,Credit card,448.510074122556,4.761905,22.4255037061278,9.585687099927467,18.796143,98.979263
3904,,MZQ-79-NN9V,E,Luang Prabang,Normal,Female,Sports and travel,59.64287130534213,7,20.87500495686975,438.3751040942647,2021-09-18,14:50,Cash,417.50009913739495,4.761905,20.87500495686975,2.0189320894890583,19.889271,102.133453
3905,,NIW-00-1AP4,B,Chiang Mai,Member,Female,Food and beverages,20.414115483716987,1,1.0207057741858494,21.434821257902836,2021-10-09,13:03,Ewallet,20.414115483716987,4.761905,1.0207057741858494,2.8694396955222228,18.796143,98.979263
3906,,DOU-81-8F27,F,Luang Prabang,Normal,Male,Food and beverages,46.1544327716849,9,20.769494747258207,436.15938969242234,2021-12-07,17:41,Ewallet,415.38989494516414,4.761905,20.769494747258207,9.662758359278998,19.889271,102.133453
3907,,RCO-79-I0Y8,F,Bangkok,Member,Male,Health and beauty,51.25645477274758,3,7.688468215912137,161.45783253415487,2021-11-25,12:00,Ewallet,153.76936431824274,4.761905,7.688468215912137,9.615923636744837,13.736717,100.523186
3908,,PMQ-67-84H8,D,Chiang Mai,Member,Male,Electronic accessories,86.37650188488803,9,38.86942584819962,816.2579428121919,2021-12-23,14:33,Credit card,777.3885169639923,4.761905,38.86942584819962,2.594488791382954,18.796143,98.979263
3909,,VQK-85-A0DY,D,Chiang Mai,Normal,Female,Food and beverages,78.27837334682025,4,15.65567466936405,328.769168056645,2021-08-31,15:35,Credit card,313.113493387281,4.761905,15.65567466936405,2.305979354127684,18.796143,98.979263
3910,,LMB-95-C2SM,A,Vientiane,Normal,Female,Food and beverages,64.12839267023207,9,28.857776701604436,606.0133107336931,2021-11-18,18:38,Cash,577.1555340320887,4.761905,28.857776701604436,4.7897662090475785,17.974855,102.630867
3911,,LSQ-87-1K0P,E,Luang Prabang,Normal,Male,Home and lifestyle,41.25495113886429,8,16.501980455545716,346.54158956646006,2021-04-29,11:54,Cash,330.03960911091434,4.761905,16.501980455545716,1.447464632391722,19.889271,102.133453
3912,,GMQ-93-0OGX,D,Bangkok,Normal,Female,Fashion accessories,26.833112712339137,7,9.3915894493187,197.22337843569267,2021-02-16,17:02,Cash,187.83178898637397,4.761905,9.3915894493187,6.894131790566261,13.736717,100.523186
3913,,QPJ-38-RVUO,A,Bangkok,Member,Female,Food and beverages,41.29885188231651,4,8.259770376463303,173.45517790572936,2021-06-17,12:26,Ewallet,165.19540752926605,4.761905,8.259770376463303,1.6974641949556797,13.736717,100.523186
3914,,WXR-87-JP8E,D,Bangkok,Normal,Male,Electronic accessories,71.18236638632186,9,32.03206487384484,672.6733623507416,2021-12-14,11:27,Ewallet,640.6412974768967,4.761905,32.03206487384484,1.5222666438485266,13.736717,100.523186
3915,,TAJ-88-72DJ,E,Chiang Mai,Normal,Male,Fashion accessories,33.67340191765298,4,6.734680383530597,141.4282880541425,2021-01-27,10:18,Ewallet,134.69360767061193,4.761905,6.734680383530597,5.3666824258796435,18.796143,98.979263
3916,,UGR-29-NVBC,F,Bangkok,Normal,Male,Fashion accessories,48.419802613824935,1,2.420990130691247,50.84079274451618,2021-10-23,16:10,Cash,48.419802613824935,4.761905,2.420990130691247,9.620079724990914,13.736717,100.523186
3917,,RCN-86-DEC8,C,Chiang Mai,Normal,Male,Sports and travel,44.80932113935138,6,13.442796341805417,282.29872317791376,2021-01-01,18:29,Cash,268.8559268361083,4.761905,13.442796341805417,4.841163424568436,18.796143,98.979263
3918,,SKM-67-G2MP,E,Vientiane,Normal,Male,Sports and travel,78.90310574119542,4,15.780621148239085,331.3930441130208,2021-06-23,18:44,Ewallet,315.6124229647817,4.761905,15.780621148239085,4.20833042794496,17.974855,102.630867
3919,,QAJ-96-PIYY,B,Bangkok,Member,Male,Sports and travel,89.54083560341299,3,13.431125340511949,282.0536321507509,2021-06-16,15:13,Cash,268.622506810239,4.761905,13.431125340511949,9.981610439520573,13.736717,100.523186
3920,,RUQ-92-P69N,D,Vientiane,Normal,Male,Sports and travel,72.94338611298792,5,18.23584652824698,382.95277709318657,2021-01-18,15:10,Credit card,364.7169305649396,4.761905,18.23584652824698,5.787720647012651,17.974855,102.630867
3921,,PQA-32-WDRZ,D,Luang Prabang,Member,Male,Home and lifestyle,40.744203483973074,3,6.111630522595961,128.34424097451517,2021-04-01,14:30,Cash,122.23261045191921,4.761905,6.111630522595961,4.377172662012237,19.889271,102.133453
3922,,CCE-65-10A3,F,Luang Prabang,Normal,Male,Food and beverages,48.98593440782985,9,22.043670483523435,462.9170801539921,2021-10-30,11:38,Ewallet,440.8734096704687,4.761905,22.043670483523435,4.472747320074417,19.889271,102.133453
3923,,DKL-69-OYU2,B,Vientiane,Normal,Male,Sports and travel,22.90151386483493,6,6.870454159450479,144.27953734846005,2021-07-21,10:37,Cash,137.40908318900958,4.761905,6.870454159450479,2.7546354643015944,17.974855,102.630867
3924,,YPH-38-UM44,F,Luang Prabang,Normal,Female,Health and beauty,25.128770298994887,3,3.7693155448492335,79.1556264418339,2021-01-21,13:02,Credit card,75.38631089698467,4.761905,3.7693155448492335,5.61000751702785,19.889271,102.133453
3925,,PKO-54-ZZBV,B,Bangkok,Member,Female,Sports and travel,24.78633107738635,5,6.196582769346588,130.12823815627834,2021-06-05,10:13,Ewallet,123.93165538693175,4.761905,6.196582769346588,4.949695253512052,13.736717,100.523186
3926,,VSF-97-WSE0,C,Bangkok,Normal,Male,Food and beverages,21.75277218051792,8,8.701108872207168,182.7232863163505,2021-01-14,15:28,Cash,174.02217744414335,4.761905,8.701108872207168,3.4371576671267206,13.736717,100.523186
3927,,WNS-25-BXD2,D,Chiang Mai,Member,Female,Sports and travel,26.162310565821716,8,10.464924226328687,219.76340875290242,2021-01-20,16:58,Cash,209.29848452657373,4.761905,10.464924226328687,2.444860779415838,18.796143,98.979263
3928,,PND-35-TNXA,D,Vientiane,Member,Female,Home and lifestyle,28.241938232052185,6,8.472581469615657,177.92421086192877,2021-09-01,10:58,Cash,169.45162939231312,4.761905,8.472581469615657,3.8011498180079832,17.974855,102.630867
3929,,WIQ-76-YE3H,C,Vientiane,Normal,Female,Electronic accessories,20.066134941786963,5,5.016533735446742,105.34720844438156,2021-06-22,10:54,Cash,100.33067470893482,4.761905,5.016533735446742,5.578149949189563,17.974855,102.630867
3930,,VUF-63-HG5G,A,Chiang Mai,Member,Female,Electronic accessories,67.62346496958043,5,16.905866242395106,355.02319109029725,2021-05-02,15:06,Credit card,338.1173248479021,4.761905,16.905866242395106,1.524999450563215,18.796143,98.979263
3931,,MMC-23-U1TS,F,Bangkok,Normal,Female,Food and beverages,99.13613811239796,1,4.9568069056198985,104.09294501801786,2021-07-03,17:07,Cash,99.13613811239796,4.761905,4.9568069056198985,2.383696257255604,13.736717,100.523186
3932,,EEW-12-GSQO,C,Vientiane,Normal,Female,Electronic accessories,89.12680701870305,2,8.912680701870306,187.1662947392764,2021-11-04,18:28,Cash,178.2536140374061,4.761905,8.912680701870306,9.528915402721859,17.974855,102.630867
3933,,TGS-31-OJ4L,F,Chiang Mai,Member,Male,Electronic accessories,14.10424514434776,4,2.820849028869552,59.23782960626059,2021-03-09,18:06,Ewallet,56.41698057739104,4.761905,2.820849028869552,5.88569815928205,18.796143,98.979263
3934,,XFI-59-O2CT,E,Vientiane,Normal,Male,Health and beauty,48.07529282770523,6,14.422587848311572,302.874344814543,2021-10-20,18:21,Credit card,288.4517569662314,4.761905,14.422587848311572,1.5710437329403408,17.974855,102.630867
3935,,WJT-40-BJUV,D,Vientiane,Normal,Female,Food and beverages,87.3379521309495,7,30.56828324583233,641.9339481624788,2021-12-04,18:10,Ewallet,611.3656649166466,4.761905,30.56828324583233,7.237789828926156,17.974855,102.630867
3936,,CWN-11-N7SO,F,Chiang Mai,Member,Female,Food and beverages,22.12073361927968,1,1.106036680963984,23.226770300243665,2021-06-08,11:26,Credit card,22.12073361927968,4.761905,1.106036680963984,1.5562258307113126,18.796143,98.979263
3937,,TNF-93-ONDN,B,Vientiane,Member,Male,Electronic accessories,86.28806319868384,8,34.51522527947354,724.8197308689442,2021-02-18,11:21,Cash,690.3045055894708,4.761905,34.51522527947354,7.6498680434173565,17.974855,102.630867
3938,,SSC-39-3DHX,F,Luang Prabang,Member,Female,Electronic accessories,63.34305740541094,1,3.167152870270547,66.51021027568149,2021-06-30,12:49,Credit card,63.34305740541094,4.761905,3.167152870270547,7.749664495480242,19.889271,102.133453
3939,,RDY-44-Z3V4,E,Chiang Mai,Member,Female,Electronic accessories,93.81686973365007,9,42.21759138014253,886.569418982993,2021-10-22,17:54,Ewallet,844.3518276028506,4.761905,42.21759138014253,6.859710781743274,18.796143,98.979263
3940,,UGK-58-HC9S,D,Chiang Mai,Member,Female,Fashion accessories,88.84352028379827,4,17.768704056759656,373.1427851919527,2021-12-14,17:05,Cash,355.3740811351931,4.761905,17.768704056759656,7.5898409015741475,18.796143,98.979263
3941,,ISZ-96-3ERZ,C,Luang Prabang,Member,Female,Home and lifestyle,70.93308898528457,7,24.826581144849598,521.3582040418415,2021-05-21,18:24,Ewallet,496.53162289699196,4.761905,24.826581144849598,1.7916920291175198,19.889271,102.133453
3942,,NGX-66-00VF,E,Vientiane,Normal,Female,Sports and travel,69.2040393885426,6,20.76121181656278,435.9854481478184,2021-01-18,11:15,Ewallet,415.2242363312556,4.761905,20.76121181656278,7.541024971197409,17.974855,102.630867
3943,,TKC-97-OS9X,D,Luang Prabang,Member,Male,Home and lifestyle,29.184778215271734,9,13.133150196872283,275.79615413431793,2021-05-20,14:40,Credit card,262.66300393744564,4.761905,13.133150196872283,2.2301948775149465,19.889271,102.133453
3944,,TEW-68-X98J,F,Vientiane,Member,Male,Food and beverages,20.50776704422077,2,2.050776704422077,43.06631079286362,2021-03-13,12:20,Cash,41.01553408844154,4.761905,2.050776704422077,4.055553165446595,17.974855,102.630867
3945,,ZNH-00-6TQJ,A,Bangkok,Normal,Female,Health and beauty,47.38540869719185,7,16.584893044017146,348.28275392436007,2021-08-30,17:33,Ewallet,331.69786088034294,4.761905,16.584893044017146,9.484707281505695,13.736717,100.523186
3946,,PEW-34-EFH2,A,Luang Prabang,Normal,Male,Sports and travel,26.792203554381228,5,6.698050888595308,140.65906866050145,2021-09-18,15:42,Ewallet,133.96101777190614,4.761905,6.698050888595308,5.525879298932261,19.889271,102.133453
3947,,FAU-75-0YCS,B,Luang Prabang,Member,Female,Health and beauty,19.217504590998306,7,6.726126606849407,141.24865874383755,2021-09-20,13:43,Credit card,134.52253213698813,4.761905,6.726126606849407,9.706837888747124,19.889271,102.133453
3948,,YRL-43-1MGO,D,Luang Prabang,Member,Female,Fashion accessories,37.20940599456041,1,1.8604702997280207,39.069876294288434,2021-05-23,15:02,Ewallet,37.20940599456041,4.761905,1.8604702997280207,1.800302129980638,19.889271,102.133453
3949,,HDM-70-BFYN,A,Bangkok,Normal,Female,Food and beverages,87.44409485169837,9,39.349842683264264,826.3466963485495,2021-07-14,15:22,Cash,786.9968536652852,4.761905,39.349842683264264,5.298009396068621,13.736717,100.523186
3950,,KRP-18-YQ1M,C,Vientiane,Member,Female,Fashion accessories,11.54333386165251,1,0.5771666930826255,12.120500554735136,2021-05-26,12:52,Cash,11.54333386165251,4.761905,0.5771666930826255,1.5616208824918358,17.974855,102.630867
3951,,IBX-72-U8H0,D,Bangkok,Member,Female,Food and beverages,36.33739135499581,5,9.084347838748952,190.771304613728,2021-10-21,17:01,Credit card,181.68695677497905,4.761905,9.084347838748952,6.671892361593563,13.736717,100.523186
3952,,UZK-52-3QN8,C,Luang Prabang,Normal,Female,Health and beauty,48.164696669304305,8,19.265878667721722,404.58345202215617,2021-01-26,16:16,Ewallet,385.31757335443444,4.761905,19.265878667721722,1.7083630123166476,19.889271,102.133453
3953,,SEB-03-SIKJ,C,Bangkok,Member,Female,Health and beauty,55.95127746537579,1,2.7975638732687895,58.74884133864458,2021-02-28,16:32,Credit card,55.95127746537579,4.761905,2.7975638732687895,2.578310222863396,13.736717,100.523186
3954,,SOY-85-XLL3,A,Luang Prabang,Normal,Female,Health and beauty,26.341975754469033,7,9.219691514064161,193.61352179534737,2021-02-21,13:46,Credit card,184.39383028128321,4.761905,9.219691514064161,3.3294727906235244,19.889271,102.133453
3955,,CTH-36-TH2S,D,Chiang Mai,Member,Female,Food and beverages,96.7798179854228,2,9.67798179854228,203.23761776938787,2021-05-29,13:43,Ewallet,193.5596359708456,4.761905,9.67798179854228,7.738694664980349,18.796143,98.979263
3956,,BEZ-66-J3VG,F,Vientiane,Normal,Male,Electronic accessories,62.09857392149706,7,21.73450087252397,456.4245183230034,2021-04-17,14:17,Cash,434.6900174504794,4.761905,21.73450087252397,2.4756590693626728,17.974855,102.630867
3957,,XBC-99-V0D7,E,Luang Prabang,Normal,Female,Health and beauty,56.98994923513396,7,19.946482232296887,418.87612687823463,2021-11-14,15:05,Credit card,398.92964464593774,4.761905,19.946482232296887,8.61968847963761,19.889271,102.133453
3958,,WIC-63-GRH6,A,Bangkok,Normal,Male,Fashion accessories,10.794033003730704,9,4.857314851678817,102.00361188525515,2021-02-28,17:44,Cash,97.14629703357633,4.761905,4.857314851678817,2.187135449477208,13.736717,100.523186
3959,,QEX-05-FGOZ,A,Bangkok,Member,Male,Sports and travel,53.714384145640636,6,16.114315243692193,338.40062011753605,2021-09-15,10:35,Cash,322.28630487384385,4.761905,16.114315243692193,1.317200041631407,13.736717,100.523186
3960,,MZG-85-6MTV,F,Bangkok,Normal,Female,Food and beverages,85.39035665096657,4,17.078071330193314,358.6394979340596,2021-10-08,11:58,Ewallet,341.56142660386627,4.761905,17.078071330193314,4.555408770727011,13.736717,100.523186
3961,,RMX-20-Y4T3,D,Vientiane,Member,Male,Fashion accessories,29.768008874611844,7,10.418803106114147,218.79486522839707,2021-01-19,17:11,Ewallet,208.37606212228292,4.761905,10.418803106114147,9.814974777741655,17.974855,102.630867
3962,,RHG-03-N4FO,D,Chiang Mai,Normal,Female,Home and lifestyle,41.60868115477717,7,14.563038404172012,305.8238064876122,2021-06-15,13:39,Cash,291.2607680834402,4.761905,14.563038404172012,1.9930800500989951,18.796143,98.979263
3963,,LFK-11-00ZQ,C,Vientiane,Normal,Female,Home and lifestyle,11.8514318218926,4,2.37028636437852,49.77601365194892,2021-01-25,11:28,Cash,47.4057272875704,4.761905,2.37028636437852,1.9154659963566614,17.974855,102.630867
3964,,ASG-52-B3NU,F,Chiang Mai,Normal,Female,Sports and travel,97.92347628104157,2,9.792347628104158,205.6393001901873,2021-01-04,13:43,Cash,195.84695256208315,4.761905,9.792347628104158,7.760498597160615,18.796143,98.979263
3965,,JBE-36-6ZLV,F,Bangkok,Member,Female,Electronic accessories,15.998661741523673,9,7.1993977836856535,151.1873534573987,2021-01-03,18:20,Credit card,143.98795567371306,4.761905,7.1993977836856535,3.809455245942088,13.736717,100.523186
3966,,CKI-90-BQQE,D,Vientiane,Member,Male,Health and beauty,90.83990115186126,8,36.3359604607445,763.0551696756345,2021-12-28,15:09,Cash,726.71920921489,4.761905,36.3359604607445,7.455534555031452,17.974855,102.630867
3967,,WQS-51-WKTN,C,Chiang Mai,Normal,Male,Food and beverages,38.16889427624092,5,9.54222356906023,200.38669495026483,2021-01-27,18:40,Credit card,190.84447138120458,4.761905,9.54222356906023,2.80009530499027,18.796143,98.979263
3968,,WKF-22-VGKA,A,Bangkok,Member,Female,Fashion accessories,62.88007617872907,5,15.720019044682267,330.1203999383276,2021-12-12,16:58,Ewallet,314.4003808936453,4.761905,15.720019044682267,5.140647947783466,13.736717,100.523186
3969,,ZOM-09-V7AZ,B,Bangkok,Member,Male,Health and beauty,71.1383985969403,1,3.5569199298470155,74.69531852678732,2021-08-07,11:38,Ewallet,71.1383985969403,4.761905,3.5569199298470155,3.387608899740261,13.736717,100.523186
3970,,PLP-04-8GZ0,E,Vientiane,Member,Male,Fashion accessories,22.674625068800307,9,10.203581280960138,214.2752069001629,2021-02-13,18:49,Cash,204.07162561920276,4.761905,10.203581280960138,5.063753933911782,17.974855,102.630867
3971,,HAI-73-SCIE,A,Chiang Mai,Normal,Male,Food and beverages,49.938344000230195,8,19.97533760009208,419.48208960193364,2021-07-31,16:11,Ewallet,399.50675200184156,4.761905,19.97533760009208,7.921873833267734,18.796143,98.979263
3972,,YEA-08-B8X8,D,Bangkok,Member,Female,Home and lifestyle,39.29194902219781,5,9.822987255549453,206.2827323665385,2021-02-21,16:31,Cash,196.45974511098905,4.761905,9.822987255549453,7.858089464298955,13.736717,100.523186
3973,,YPK-88-GI1E,E,Bangkok,Normal,Male,Health and beauty,15.09422190449188,6,4.528266571347564,95.09359799829883,2021-06-02,12:21,Credit card,90.56533142695127,4.761905,4.528266571347564,5.641950589063512,13.736717,100.523186
3974,,QLV-33-SIXW,B,Bangkok,Normal,Male,Sports and travel,84.98742889538626,8,33.994971558154504,713.8944027212445,2021-07-21,17:15,Cash,679.8994311630901,4.761905,33.994971558154504,9.35534659348946,13.736717,100.523186
3975,,MCA-53-YODB,B,Luang Prabang,Normal,Male,Electronic accessories,14.065098084772995,6,4.219529425431898,88.61011793406986,2021-11-17,17:29,Ewallet,84.39058850863796,4.761905,4.219529425431898,3.374056922034466,19.889271,102.133453
3976,,YSB-92-FTCR,C,Chiang Mai,Member,Female,Sports and travel,68.79321635354802,4,13.758643270709605,288.9315086849017,2021-01-11,12:05,Cash,275.1728654141921,4.761905,13.758643270709605,3.1628021600730976,18.796143,98.979263
